DEAL,DEALTYPE,PROPTYPE_J,STATE,NTRAN,IRR,TVPI
1,0,3,29,710.28,1.144775836,0.575286589
1,0,3,29,-32.67,1.144775836,0.575286589
1,0,3,29,-321.78,1.144775836,0.575286589
1,0,3,29,124.32,1.144775836,0.575286589
1,0,3,29,1419.18,1.144775836,0.575286589
1,0,3,29,-30.77,1.144775836,0.575286589
1,0,3,29,-59.49,1.144775836,0.575286589
1,0,3,29,-28.36,1.144775836,0.575286589
1,0,3,29,82731.15,1.144775836,0.575286589
1,0,3,29,1316.49,1.144775836,0.575286589
1,0,3,29,-14.96,1.144775836,0.575286589
1,0,3,29,-25.32,1.144775836,0.575286589
1,0,3,29,40.67,1.144775836,0.575286589
1,0,3,29,6.0,1.144775836,0.575286589
1,0,3,29,461.46,1.144775836,0.575286589
1,0,3,29,-19.77,1.144775836,0.575286589
1,0,3,29,-24.22,1.144775836,0.575286589
1,0,3,29,-94.86,1.144775836,0.575286589
1,0,3,29,-21.97,1.144775836,0.575286589
1,0,3,29,384.24,1.144775836,0.575286589
1,0,3,29,-226.52,1.144775836,0.575286589
1,0,3,29,-20.74,1.144775836,0.575286589
1,0,3,29,-19.68,1.144775836,0.575286589
1,0,3,29,-18.49,1.144775836,0.575286589
1,0,3,29,62.84,1.144775836,0.575286589
1,0,3,29,-17.38,1.144775836,0.575286589
1,0,3,29,8.59,1.144775836,0.575286589
1,0,3,29,-16.84,1.144775836,0.575286589
1,0,3,29,-40.63,1.144775836,0.575286589
1,0,3,29,-0.22,1.144775836,0.575286589
1,0,3,29,1372.32,1.144775836,0.575286589
1,0,3,29,-16.59,1.144775836,0.575286589
1,0,3,29,-49.45,1.144775836,0.575286589
1,0,3,29,-16.2,1.144775836,0.575286589
1,0,3,29,41.12,1.144775836,0.575286589
1,0,3,29,-12.41,1.144775836,0.575286589
1,0,3,29,31.11,1.144775836,0.575286589
1,0,3,29,-53.34,1.144775836,0.575286589
1,0,3,29,-63.58,1.144775836,0.575286589
1,0,3,29,-0.03,1.144775836,0.575286589
1,0,3,29,-39.68,1.144775836,0.575286589
1,0,3,29,-625.56,1.144775836,0.575286589
1,0,3,29,-0.05,1.144775836,0.575286589
1,0,3,29,-0.2,1.144775836,0.575286589
1,0,3,29,-0.2,1.144775836,0.575286589
1,0,3,29,-0.08,1.144775836,0.575286589
1,0,3,29,-0.03,1.144775836,0.575286589
1,0,3,29,0.03,1.144775836,0.575286589
1,0,3,29,-0.01,1.144775836,0.575286589
1,0,3,29,-0.01,1.144775836,0.575286589
1,0,3,29,-0.03,1.144775836,0.575286589
1,0,3,5,-102275.66,-0.049489072,1.1205902970000001
1,0,3,5,-139.74,-0.049489072,1.1205902970000001
1,0,3,5,-48.75,-0.049489072,1.1205902970000001
1,0,3,5,222.91,-0.049489072,1.1205902970000001
1,0,3,5,-2493.82,-0.049489072,1.1205902970000001
1,0,3,5,6.98,-0.049489072,1.1205902970000001
1,0,3,5,-279.79,-0.049489072,1.1205902970000001
1,0,3,5,-185.43,-0.049489072,1.1205902970000001
1,0,3,5,-94.0,-0.049489072,1.1205902970000001
1,0,3,5,-209.04,-0.049489072,1.1205902970000001
1,0,3,5,-6.81,-0.049489072,1.1205902970000001
1,0,3,5,-4.6,-0.049489072,1.1205902970000001
1,0,3,5,-92.99,-0.049489072,1.1205902970000001
1,0,3,5,-669.71,-0.049489072,1.1205902970000001
1,0,3,5,-30.07,-0.049489072,1.1205902970000001
1,0,3,5,-204.96,-0.049489072,1.1205902970000001
1,0,3,5,-92.31,-0.049489072,1.1205902970000001
1,0,3,5,-716.11,-0.049489072,1.1205902970000001
1,0,3,5,-89.94,-0.049489072,1.1205902970000001
1,0,3,5,-134.23,-0.049489072,1.1205902970000001
1,0,3,5,-40.44,-0.049489072,1.1205902970000001
1,0,3,5,-85.27,-0.049489072,1.1205902970000001
1,0,3,5,11.28,-0.049489072,1.1205902970000001
1,0,3,5,-81.45,-0.049489072,1.1205902970000001
1,0,3,5,-802.2,-0.049489072,1.1205902970000001
1,0,3,5,-76.71,-0.049489072,1.1205902970000001
1,0,3,5,-148.3,-0.049489072,1.1205902970000001
1,0,3,5,-70.71,-0.049489072,1.1205902970000001
1,0,3,5,-37.31,-0.049489072,1.1205902970000001
1,0,3,5,-63.11,-0.049489072,1.1205902970000001
1,0,3,5,101.38,-0.049489072,1.1205902970000001
1,0,3,5,14.97,-0.049489072,1.1205902970000001
1,0,3,5,23.73,-0.049489072,1.1205902970000001
1,0,3,5,1759.65,-0.049489072,1.1205902970000001
1,0,3,5,-49.3,-0.049489072,1.1205902970000001
1,0,3,5,-60.39,-0.049489072,1.1205902970000001
1,0,3,5,23.91,-0.049489072,1.1205902970000001
1,0,3,5,1759.47,-0.049489072,1.1205902970000001
1,0,3,5,-236.48,-0.049489072,1.1205902970000001
1,0,3,5,-54.78,-0.049489072,1.1205902970000001
1,0,3,5,-564.72,-0.049489072,1.1205902970000001
1,0,3,5,-51.7,-0.049489072,1.1205902970000001
1,0,3,5,-49.06,-0.049489072,1.1205902970000001
1,0,3,5,24.08,-0.049489072,1.1205902970000001
1,0,3,5,1759.3,-0.049489072,1.1205902970000001
1,0,3,5,-46.1,-0.049489072,1.1205902970000001
1,0,3,5,156.65,-0.049489072,1.1205902970000001
1,0,3,5,-43.33,-0.049489072,1.1205902970000001
1,0,3,5,24.26,-0.049489072,1.1205902970000001
1,0,3,5,1759.12,-0.049489072,1.1205902970000001
1,0,3,5,21.4,-0.049489072,1.1205902970000001
1,0,3,5,-41.98,-0.049489072,1.1205902970000001
1,0,3,5,-101.3,-0.049489072,1.1205902970000001
1,0,3,5,-0.56,-0.049489072,1.1205902970000001
1,0,3,5,-41.35,-0.049489072,1.1205902970000001
1,0,3,5,-123.29,-0.049489072,1.1205902970000001
1,0,3,5,-40.39,-0.049489072,1.1205902970000001
1,0,3,5,102.52,-0.049489072,1.1205902970000001
1,0,3,5,-30.93,-0.049489072,1.1205902970000001
1,0,3,5,77.55,-0.049489072,1.1205902970000001
1,0,3,5,-98.82,-0.049489072,1.1205902970000001
1,0,3,5,-132.97,-0.049489072,1.1205902970000001
1,0,3,5,-98.82,-0.049489072,1.1205902970000001
1,0,3,5,-158.5,-0.049489072,1.1205902970000001
1,0,3,5,-0.07,-0.049489072,1.1205902970000001
1,0,3,5,-98.82,-0.049489072,1.1205902970000001
1,0,3,5,-98.91,-0.049489072,1.1205902970000001
1,0,3,5,-0.14,-0.049489072,1.1205902970000001
1,0,3,5,-10.5,-0.049489072,1.1205902970000001
1,0,3,5,-98.82,-0.049489072,1.1205902970000001
1,0,3,5,-0.49,-0.049489072,1.1205902970000001
1,0,3,5,-1932.53,-0.049489072,1.1205902970000001
1,0,3,5,-98.82,-0.049489072,1.1205902970000001
1,0,3,5,-0.51,-0.049489072,1.1205902970000001
1,0,3,5,-12.0,-0.049489072,1.1205902970000001
1,0,3,5,-98.82,-0.049489072,1.1205902970000001
1,0,3,5,-12.0,-0.049489072,1.1205902970000001
1,0,3,5,-1938.28,-0.049489072,1.1205902970000001
1,0,3,5,-98.82,-0.049489072,1.1205902970000001
1,0,3,5,-168.0,-0.049489072,1.1205902970000001
1,0,3,5,-98.82,-0.049489072,1.1205902970000001
1,0,3,5,-119.66,-0.049489072,1.1205902970000001
1,0,3,5,-98.82,-0.049489072,1.1205902970000001
1,0,3,5,-24.0,-0.049489072,1.1205902970000001
1,0,3,5,-2.95,-0.049489072,1.1205902970000001
1,0,3,5,-98.82,-0.049489072,1.1205902970000001
1,0,3,5,-0.18,-0.049489072,1.1205902970000001
1,0,3,5,-98.82,-0.049489072,1.1205902970000001
1,0,3,5,-7512.24,-0.049489072,1.1205902970000001
1,0,3,5,-208.02,-0.049489072,1.1205902970000001
1,0,3,5,-98.82,-0.049489072,1.1205902970000001
1,0,3,5,-234.41,-0.049489072,1.1205902970000001
1,0,3,5,-98.82,-0.049489072,1.1205902970000001
1,0,3,5,-35.0,-0.049489072,1.1205902970000001
1,0,3,5,-569.16,-0.049489072,1.1205902970000001
1,0,3,5,1766.44,-0.049489072,1.1205902970000001
1,0,3,5,-98.82,-0.049489072,1.1205902970000001
1,0,3,5,-1115.45,-0.049489072,1.1205902970000001
1,0,3,5,-98.82,-0.049489072,1.1205902970000001
1,0,3,5,10778.98,-0.049489072,1.1205902970000001
1,0,3,5,-98.82,-0.049489072,1.1205902970000001
1,0,3,5,19145.6,-0.049489072,1.1205902970000001
1,0,3,5,63485.64,-0.049489072,1.1205902970000001
1,0,3,5,12745.36,-0.049489072,1.1205902970000001
1,0,3,5,-4.0,-0.049489072,1.1205902970000001
1,0,3,5,-4647.68,-0.049489072,1.1205902970000001
1,0,3,5,6945.0,-0.049489072,1.1205902970000001
1,0,3,5,-4381.63,-0.049489072,1.1205902970000001
1,0,3,5,-304.0,-0.049489072,1.1205902970000001
1,0,3,5,-12.0,-0.049489072,1.1205902970000001
1,0,3,5,304.0,-0.049489072,1.1205902970000001
1,0,3,5,-304.0,-0.049489072,1.1205902970000001
1,0,3,5,-1625.56,-0.049489072,1.1205902970000001
1,0,3,5,-0.08,-0.049489072,1.1205902970000001
1,0,3,5,-0.02,-0.049489072,1.1205902970000001
1,0,3,5,-0.01,-0.049489072,1.1205902970000001
1,0,3,5,-0.03,-0.049489072,1.1205902970000001
1,0,3,8,-69024.9,0.035492752999999995,0.9563800640000001
1,0,3,8,103.8,0.035492752999999995,0.9563800640000001
1,0,3,8,-81.59,0.035492752999999995,0.9563800640000001
1,0,3,8,-28.46,0.035492752999999995,0.9563800640000001
1,0,3,8,130.15,0.035492752999999995,0.9563800640000001
1,0,3,8,-1456.01,0.035492752999999995,0.9563800640000001
1,0,3,8,4.08,0.035492752999999995,0.9563800640000001
1,0,3,8,-163.36,0.035492752999999995,0.9563800640000001
1,0,3,8,-108.26,0.035492752999999995,0.9563800640000001
1,0,3,8,-54.88,0.035492752999999995,0.9563800640000001
1,0,3,8,-122.05,0.035492752999999995,0.9563800640000001
1,0,3,8,-3.98,0.035492752999999995,0.9563800640000001
1,0,3,8,-2.68,0.035492752999999995,0.9563800640000001
1,0,3,8,-54.29,0.035492752999999995,0.9563800640000001
1,0,3,8,-391.01,0.035492752999999995,0.9563800640000001
1,0,3,8,-17.55,0.035492752999999995,0.9563800640000001
1,0,3,8,-119.66,0.035492752999999995,0.9563800640000001
1,0,3,8,-53.89,0.035492752999999995,0.9563800640000001
1,0,3,8,-418.1,0.035492752999999995,0.9563800640000001
1,0,3,8,-52.51,0.035492752999999995,0.9563800640000001
1,0,3,8,-78.37,0.035492752999999995,0.9563800640000001
1,0,3,8,-23.61,0.035492752999999995,0.9563800640000001
1,0,3,8,-49.78,0.035492752999999995,0.9563800640000001
1,0,3,8,6.59,0.035492752999999995,0.9563800640000001
1,0,3,8,-47.56,0.035492752999999995,0.9563800640000001
1,0,3,8,-468.36,0.035492752999999995,0.9563800640000001
1,0,3,8,-44.79,0.035492752999999995,0.9563800640000001
1,0,3,8,-86.59,0.035492752999999995,0.9563800640000001
1,0,3,8,-41.28,0.035492752999999995,0.9563800640000001
1,0,3,8,-21.78,0.035492752999999995,0.9563800640000001
1,0,3,8,-36.85,0.035492752999999995,0.9563800640000001
1,0,3,8,59.19,0.035492752999999995,0.9563800640000001
1,0,3,8,8.74,0.035492752999999995,0.9563800640000001
1,0,3,8,-28.78,0.035492752999999995,0.9563800640000001
1,0,3,8,-35.26,0.035492752999999995,0.9563800640000001
1,0,3,8,-138.07,0.035492752999999995,0.9563800640000001
1,0,3,8,-31.98,0.035492752999999995,0.9563800640000001
1,0,3,8,-329.71,0.035492752999999995,0.9563800640000001
1,0,3,8,-30.18,0.035492752999999995,0.9563800640000001
1,0,3,8,-28.64,0.035492752999999995,0.9563800640000001
1,0,3,8,-26.91,0.035492752999999995,0.9563800640000001
1,0,3,8,91.46,0.035492752999999995,0.9563800640000001
1,0,3,8,-25.3,0.035492752999999995,0.9563800640000001
1,0,3,8,71704.63,0.035492752999999995,0.9563800640000001
1,0,3,8,0.01,0.035492752999999995,0.9563800640000001
1,0,3,8,12.5,0.035492752999999995,0.9563800640000001
1,0,3,8,-24.51,0.035492752999999995,0.9563800640000001
1,0,3,8,-59.14,0.035492752999999995,0.9563800640000001
1,0,3,8,-0.32,0.035492752999999995,0.9563800640000001
1,0,3,8,3720.37,0.035492752999999995,0.9563800640000001
1,0,3,8,-24.14,0.035492752999999995,0.9563800640000001
1,0,3,8,-71.98,0.035492752999999995,0.9563800640000001
1,0,3,8,-10.91,0.035492752999999995,0.9563800640000001
1,0,3,8,-23.58,0.035492752999999995,0.9563800640000001
1,0,3,8,59.86,0.035492752999999995,0.9563800640000001
1,0,3,8,-18.06,0.035492752999999995,0.9563800640000001
1,0,3,8,45.28,0.035492752999999995,0.9563800640000001
1,0,3,8,-77.64,0.035492752999999995,0.9563800640000001
1,0,3,8,-92.54,0.035492752999999995,0.9563800640000001
1,0,3,8,-0.04,0.035492752999999995,0.9563800640000001
1,0,3,8,-57.75,0.035492752999999995,0.9563800640000001
1,0,3,8,1624.44,0.035492752999999995,0.9563800640000001
1,0,3,8,-0.08,0.035492752999999995,0.9563800640000001
1,0,3,8,1.0,0.035492752999999995,0.9563800640000001
1,0,3,8,-0.29,0.035492752999999995,0.9563800640000001
1,0,3,8,-0.3,0.035492752999999995,0.9563800640000001
1,0,3,8,-0.08,0.035492752999999995,0.9563800640000001
1,0,3,8,-0.03,0.035492752999999995,0.9563800640000001
1,0,3,8,-0.01,0.035492752999999995,0.9563800640000001
1,0,3,8,-0.03,0.035492752999999995,0.9563800640000001
1,0,3,1,-107417.5,-0.260068794,1.1430348940000001
1,0,3,1,-152.93,-0.260068794,1.1430348940000001
1,0,3,1,-53.35,-0.260068794,1.1430348940000001
1,0,3,1,243.95,-0.260068794,1.1430348940000001
1,0,3,1,-2729.17,-0.260068794,1.1430348940000001
1,0,3,1,7.64,-0.260068794,1.1430348940000001
1,0,3,1,-306.2,-0.260068794,1.1430348940000001
1,0,3,1,-202.93,-0.260068794,1.1430348940000001
1,0,3,1,-102.87,-0.260068794,1.1430348940000001
1,0,3,1,-228.77,-0.260068794,1.1430348940000001
1,0,3,1,-7.45,-0.260068794,1.1430348940000001
1,0,3,1,-5.03,-0.260068794,1.1430348940000001
1,0,3,1,-101.77,-0.260068794,1.1430348940000001
1,0,3,1,-732.92,-0.260068794,1.1430348940000001
1,0,3,1,-32.9,-0.260068794,1.1430348940000001
1,0,3,1,-224.3,-0.260068794,1.1430348940000001
1,0,3,1,-101.02,-0.260068794,1.1430348940000001
1,0,3,1,-783.69,-0.260068794,1.1430348940000001
1,0,3,1,76481.83,-0.260068794,1.1430348940000001
1,0,3,1,21127.91,-0.260068794,1.1430348940000001
1,0,3,1,-98.43,-0.260068794,1.1430348940000001
1,0,3,1,-146.9,-0.260068794,1.1430348940000001
1,0,3,1,-44.26,-0.260068794,1.1430348940000001
1,0,3,1,-93.32,-0.260068794,1.1430348940000001
1,0,3,1,12.35,-0.260068794,1.1430348940000001
1,0,3,1,2612.49,-0.260068794,1.1430348940000001
1,0,3,1,-89.14,-0.260068794,1.1430348940000001
1,0,3,1,-877.9,-0.260068794,1.1430348940000001
1,0,3,1,-83.95,-0.260068794,1.1430348940000001
1,0,3,1,-162.3,-0.260068794,1.1430348940000001
1,0,3,1,-77.38,-0.260068794,1.1430348940000001
1,0,3,1,-40.83,-0.260068794,1.1430348940000001
1,0,3,1,-69.07,-0.260068794,1.1430348940000001
1,0,3,1,110.95,-0.260068794,1.1430348940000001
1,0,3,1,16.38,-0.260068794,1.1430348940000001
1,0,3,1,-53.95,-0.260068794,1.1430348940000001
1,0,3,1,-66.09,-0.260068794,1.1430348940000001
1,0,3,1,-258.8,-0.260068794,1.1430348940000001
1,0,3,1,-59.95,-0.260068794,1.1430348940000001
1,0,3,1,-618.02,-0.260068794,1.1430348940000001
1,0,3,1,-56.58,-0.260068794,1.1430348940000001
1,0,3,1,-53.69,-0.260068794,1.1430348940000001
1,0,3,1,-50.45,-0.260068794,1.1430348940000001
1,0,3,1,171.44,-0.260068794,1.1430348940000001
1,0,3,1,-47.41,-0.260068794,1.1430348940000001
1,0,3,1,23.42,-0.260068794,1.1430348940000001
1,0,3,1,-45.94,-0.260068794,1.1430348940000001
1,0,3,1,-110.86,-0.260068794,1.1430348940000001
1,0,3,1,-0.61,-0.260068794,1.1430348940000001
1,0,3,1,-45.25,-0.260068794,1.1430348940000001
1,0,3,1,-134.93,-0.260068794,1.1430348940000001
1,0,3,1,-44.2,-0.260068794,1.1430348940000001
1,0,3,1,112.2,-0.260068794,1.1430348940000001
1,0,3,1,-33.85,-0.260068794,1.1430348940000001
1,0,3,1,84.87,-0.260068794,1.1430348940000001
1,0,3,1,-145.52,-0.260068794,1.1430348940000001
1,0,3,1,-173.46,-0.260068794,1.1430348940000001
1,0,3,1,-0.07,-0.260068794,1.1430348940000001
1,0,3,1,-108.25,-0.260068794,1.1430348940000001
1,0,3,1,1415.73,-0.260068794,1.1430348940000001
1,0,3,1,-0.15,-0.260068794,1.1430348940000001
1,0,3,1,-0.54,-0.260068794,1.1430348940000001
1,0,3,1,-0.56,-0.260068794,1.1430348940000001
1,0,3,1,-0.18,-0.260068794,1.1430348940000001
1,0,3,1,-33.21,-0.260068794,1.1430348940000001
1,0,3,1,33.21,-0.260068794,1.1430348940000001
1,0,3,1,-0.08,-0.260068794,1.1430348940000001
1,0,3,1,-0.01,-0.260068794,1.1430348940000001
1,0,3,1,-0.03,-0.260068794,1.1430348940000001
1,0,3,31,-70670.32,3.5412484230000003,0.6034663579999999
1,0,3,31,95.01,3.5412484230000003,0.6034663579999999
1,0,3,31,688.29,3.5412484230000003,0.6034663579999999
1,0,3,31,191.8,3.5412484230000003,0.6034663579999999
1,0,3,31,1374.9,3.5412484230000003,0.6034663579999999
1,0,3,31,-69.0,3.5412484230000003,0.6034663579999999
1,0,3,31,-24.07,3.5412484230000003,0.6034663579999999
1,0,3,31,110.07,3.5412484230000003,0.6034663579999999
1,0,3,31,-1231.43,3.5412484230000003,0.6034663579999999
1,0,3,31,96.81,3.5412484230000003,0.6034663579999999
1,0,3,31,686.6,3.5412484230000003,0.6034663579999999
1,0,3,31,3.45,3.5412484230000003,0.6034663579999999
1,0,3,31,54.84,3.5412484230000003,0.6034663579999999
1,0,3,31,1441.4,3.5412484230000003,0.6034663579999999
1,0,3,31,-138.16,3.5412484230000003,0.6034663579999999
1,0,3,31,-91.57,3.5412484230000003,0.6034663579999999
1,0,3,31,98.03,3.5412484230000003,0.6034663579999999
1,0,3,31,734.08,3.5412484230000003,0.6034663579999999
1,0,3,31,-46.42,3.5412484230000003,0.6034663579999999
1,0,3,31,-103.22,3.5412484230000003,0.6034663579999999
1,0,3,31,-3.36,3.5412484230000003,0.6034663579999999
1,0,3,31,-2.27,3.5412484230000003,0.6034663579999999
1,0,3,31,-45.92,3.5412484230000003,0.6034663579999999
1,0,3,31,98.65,3.5412484230000003,0.6034663579999999
1,0,3,31,733.46,3.5412484230000003,0.6034663579999999
1,0,3,31,-330.7,3.5412484230000003,0.6034663579999999
1,0,3,31,-14.85,3.5412484230000003,0.6034663579999999
1,0,3,31,-101.21,3.5412484230000003,0.6034663579999999
1,0,3,31,-45.58,3.5412484230000003,0.6034663579999999
1,0,3,31,199.16,3.5412484230000003,0.6034663579999999
1,0,3,31,1465.06,3.5412484230000003,0.6034663579999999
1,0,3,31,115820.59,3.5412484230000003,0.6034663579999999
1,0,3,31,10.11,3.5412484230000003,0.6034663579999999
1,0,3,31,-353.61,3.5412484230000003,0.6034663579999999
1,0,3,31,-44.41,3.5412484230000003,0.6034663579999999
1,0,3,31,-66.28,3.5412484230000003,0.6034663579999999
1,0,3,31,-19.97,3.5412484230000003,0.6034663579999999
1,0,3,31,1985.02,3.5412484230000003,0.6034663579999999
1,0,3,31,-42.11,3.5412484230000003,0.6034663579999999
1,0,3,31,5.57,3.5412484230000003,0.6034663579999999
1,0,3,31,-40.22,3.5412484230000003,0.6034663579999999
1,0,3,31,-396.12,3.5412484230000003,0.6034663579999999
1,0,3,31,-37.88,3.5412484230000003,0.6034663579999999
1,0,3,31,-73.23,3.5412484230000003,0.6034663579999999
1,0,3,31,-34.92,3.5412484230000003,0.6034663579999999
1,0,3,31,-18.42,3.5412484230000003,0.6034663579999999
1,0,3,31,-31.16,3.5412484230000003,0.6034663579999999
1,0,3,31,50.06,3.5412484230000003,0.6034663579999999
1,0,3,31,7.39,3.5412484230000003,0.6034663579999999
1,0,3,31,-24.34,3.5412484230000003,0.6034663579999999
1,0,3,31,-29.82,3.5412484230000003,0.6034663579999999
1,0,3,31,-116.77,3.5412484230000003,0.6034663579999999
1,0,3,31,-27.05,3.5412484230000003,0.6034663579999999
1,0,3,31,-278.86,3.5412484230000003,0.6034663579999999
1,0,3,31,-25.53,3.5412484230000003,0.6034663579999999
1,0,3,31,-24.23,3.5412484230000003,0.6034663579999999
1,0,3,31,-22.76,3.5412484230000003,0.6034663579999999
1,0,3,31,77.35,3.5412484230000003,0.6034663579999999
1,0,3,31,-21.39,3.5412484230000003,0.6034663579999999
1,0,3,31,10.57,3.5412484230000003,0.6034663579999999
1,0,3,31,-20.73,3.5412484230000003,0.6034663579999999
1,0,3,31,-50.02,3.5412484230000003,0.6034663579999999
1,0,3,31,-0.27,3.5412484230000003,0.6034663579999999
1,0,3,31,-20.42,3.5412484230000003,0.6034663579999999
1,0,3,31,-60.88,3.5412484230000003,0.6034663579999999
1,0,3,31,-19.94,3.5412484230000003,0.6034663579999999
1,0,3,31,50.62,3.5412484230000003,0.6034663579999999
1,0,3,31,-15.27,3.5412484230000003,0.6034663579999999
1,0,3,31,38.29,3.5412484230000003,0.6034663579999999
1,0,3,31,-65.66,3.5412484230000003,0.6034663579999999
1,0,3,31,-78.27,3.5412484230000003,0.6034663579999999
1,0,3,31,-0.03,3.5412484230000003,0.6034663579999999
1,0,3,31,-48.84,3.5412484230000003,0.6034663579999999
1,0,3,31,-1084.27,3.5412484230000003,0.6034663579999999
1,0,3,31,-0.07,3.5412484230000003,0.6034663579999999
1,0,3,31,-0.24,3.5412484230000003,0.6034663579999999
1,0,3,31,-0.25,3.5412484230000003,0.6034663579999999
1,0,3,31,-0.18,3.5412484230000003,0.6034663579999999
1,0,3,31,-0.08,3.5412484230000003,0.6034663579999999
1,0,3,31,-0.88,3.5412484230000003,0.6034663579999999
1,0,3,31,-0.01,3.5412484230000003,0.6034663579999999
1,0,3,31,-0.01,3.5412484230000003,0.6034663579999999
1,0,3,31,-0.03,3.5412484230000003,0.6034663579999999
1,0,3,32,-50652.82,0.168723793,0.8909553509999999
1,0,3,32,49.15,0.168723793,0.8909553509999999
1,0,3,32,1867.27,0.168723793,0.8909553509999999
1,0,3,32,27.66,0.168723793,0.8909553509999999
1,0,3,32,-61.11,0.168723793,0.8909553509999999
1,0,3,32,-21.32,0.168723793,0.8909553509999999
1,0,3,32,97.48,0.168723793,0.8909553509999999
1,0,3,32,-1090.56,0.168723793,0.8909553509999999
1,0,3,32,16.6,0.168723793,0.8909553509999999
1,0,3,32,622.22,0.168723793,0.8909553509999999
1,0,3,32,3.05,0.168723793,0.8909553509999999
1,0,3,32,-122.35,0.168723793,0.8909553509999999
1,0,3,32,-81.09,0.168723793,0.8909553509999999
1,0,3,32,-41.11,0.168723793,0.8909553509999999
1,0,3,32,-91.41,0.168723793,0.8909553509999999
1,0,3,32,-2.98,0.168723793,0.8909553509999999
1,0,3,32,-2.01,0.168723793,0.8909553509999999
1,0,3,32,-40.67,0.168723793,0.8909553509999999
1,0,3,32,50.43,0.168723793,0.8909553509999999
1,0,3,32,1995.66,0.168723793,0.8909553509999999
1,0,3,32,-292.87,0.168723793,0.8909553509999999
1,0,3,32,-13.15,0.168723793,0.8909553509999999
1,0,3,32,-89.63,0.168723793,0.8909553509999999
1,0,3,32,-40.37,0.168723793,0.8909553509999999
1,0,3,32,-313.16,0.168723793,0.8909553509999999
1,0,3,32,-39.33,0.168723793,0.8909553509999999
1,0,3,32,-58.7,0.168723793,0.8909553509999999
1,0,3,32,-17.69,0.168723793,0.8909553509999999
1,0,3,32,-37.29,0.168723793,0.8909553509999999
1,0,3,32,4.93,0.168723793,0.8909553509999999
1,0,3,32,-35.62,0.168723793,0.8909553509999999
1,0,3,32,-350.8,0.168723793,0.8909553509999999
1,0,3,32,-33.55,0.168723793,0.8909553509999999
1,0,3,32,-64.85,0.168723793,0.8909553509999999
1,0,3,32,-30.92,0.168723793,0.8909553509999999
1,0,3,32,52558.88,0.168723793,0.8909553509999999
1,0,3,32,0.01,0.168723793,0.8909553509999999
1,0,3,32,-16.31,0.168723793,0.8909553509999999
1,0,3,32,-27.6,0.168723793,0.8909553509999999
1,0,3,32,44.33,0.168723793,0.8909553509999999
1,0,3,32,6.54,0.168723793,0.8909553509999999
1,0,3,32,2000.0,0.168723793,0.8909553509999999
1,0,3,32,58.74,0.168723793,0.8909553509999999
1,0,3,32,-21.56,0.168723793,0.8909553509999999
1,0,3,32,-26.41,0.168723793,0.8909553509999999
1,0,3,32,-103.41,0.168723793,0.8909553509999999
1,0,3,32,-23.96,0.168723793,0.8909553509999999
1,0,3,32,-246.96,0.168723793,0.8909553509999999
1,0,3,32,-22.61,0.168723793,0.8909553509999999
1,0,3,32,-21.45,0.168723793,0.8909553509999999
1,0,3,32,-20.16,0.168723793,0.8909553509999999
1,0,3,32,68.5,0.168723793,0.8909553509999999
1,0,3,32,-18.95,0.168723793,0.8909553509999999
1,0,3,32,9.36,0.168723793,0.8909553509999999
1,0,3,32,-18.36,0.168723793,0.8909553509999999
1,0,3,32,-44.3,0.168723793,0.8909553509999999
1,0,3,32,-0.24,0.168723793,0.8909553509999999
1,0,3,32,-18.08,0.168723793,0.8909553509999999
1,0,3,32,-53.92,0.168723793,0.8909553509999999
1,0,3,32,-17.66,0.168723793,0.8909553509999999
1,0,3,32,44.83,0.168723793,0.8909553509999999
1,0,3,32,-13.53,0.168723793,0.8909553509999999
1,0,3,32,33.91,0.168723793,0.8909553509999999
1,0,3,32,-58.15,0.168723793,0.8909553509999999
1,0,3,32,-69.31,0.168723793,0.8909553509999999
1,0,3,32,-0.03,0.168723793,0.8909553509999999
1,0,3,32,-43.26,0.168723793,0.8909553509999999
1,0,3,32,1624.44,0.168723793,0.8909553509999999
1,0,3,32,-0.06,0.168723793,0.8909553509999999
1,0,3,32,-0.22,0.168723793,0.8909553509999999
1,0,3,32,-0.22,0.168723793,0.8909553509999999
1,0,3,32,-0.08,0.168723793,0.8909553509999999
1,0,3,32,-0.03,0.168723793,0.8909553509999999
1,0,3,32,0.03,0.168723793,0.8909553509999999
1,0,3,32,-0.01,0.168723793,0.8909553509999999
1,0,3,32,-0.03,0.168723793,0.8909553509999999
1,0,3,33,-63014.54,1.1165442909999999,0.761112472
1,0,3,33,203.62,1.1165442909999999,0.761112472
1,0,3,33,2204.72,1.1165442909999999,0.761112472
1,0,3,33,-46.7,1.1165442909999999,0.761112472
1,0,3,33,-16.29,1.1165442909999999,0.761112472
1,0,3,33,74.49,1.1165442909999999,0.761112472
1,0,3,33,-833.4,1.1165442909999999,0.761112472
1,0,3,33,2.33,1.1165442909999999,0.761112472
1,0,3,33,-93.5,1.1165442909999999,0.761112472
1,0,3,33,-61.97,1.1165442909999999,0.761112472
1,0,3,33,51.85,1.1165442909999999,0.761112472
1,0,3,33,583.24,1.1165442909999999,0.761112472
1,0,3,33,-31.41,1.1165442909999999,0.761112472
1,0,3,33,-69.86,1.1165442909999999,0.761112472
1,0,3,33,-2.28,1.1165442909999999,0.761112472
1,0,3,33,-1.54,1.1165442909999999,0.761112472
1,0,3,33,-31.08,1.1165442909999999,0.761112472
